date,open,high,low,close,volume
2017-01-03,29.887941618532775,30.1491853234605,29.61036979276324,29.879776000976562,20196500
2017-01-04,29.969576435656386,30.01856079381318,29.667514012698657,29.724660873413086,15915700
2017-01-05,29.757311204499278,29.977736101038648,29.643017505761023,29.675670623779297,13986000
2017-01-06,29.871611956009296,29.945086938870073,29.54505578456798,29.781808853149414,15114000
2017-01-09,29.781808232477847,30.116526899807745,29.781808232477847,29.887939453125,19461400
2017-01-10,29.838963515129628,30.14919164765729,29.822635390862775,29.830801010131836,15918800
2017-01-11,29.80630532507695,30.20633655787949,29.80630532507695,30.165517807006836,22398400
2017-01-12,30.06753120137612,30.06753120137612,29.651172135899557,29.969562530517578,20391900
2017-01-13,29.969576742979267,30.092036082491845,29.896101762125795,30.034889221191406,15072200
2017-01-17,29.936915748194053,30.06754068386769,29.87160639462711,30.043046951293945,20195200
2017-01-18,30.11652052618933,30.214486109139226,29.887933127882988,30.01038932800293,15382500
2017-01-19,29.806297473128236,30.132853622626058,29.806297473128236,29.855281829833984,13654500
2017-01-20,30.01039106336084,30.230815973446532,29.86344423757362,30.15734100341797,23950900
2017-01-23,30.263483660295307,30.37777740930951,29.838961796620346,30.01856803894043,27752600
2017-01-24,30.075707101461674,30.810456888950508,30.051216479968808,30.712488174438477,35140900
2017-01-25,30.91658862357912,31.02271985296663,30.630854291694266,30.85944175720215,32276400
2017-01-26,30.875774466992947,30.957411969872908,30.549218226930883,30.663515090942383,34144800
2017-01-27,31.022713921104064,31.39008878776062,30.867601472635762,31.006385803222656,44368600
2017-01-30,30.81045061054016,30.892088075060865,30.475732023173816,30.549203872680664,23954700
2017-01-31,30.38593188113066,30.508388089749904,29.912425821180406,30.059375762939453,27059100
2017-02-01,30.05939359735054,30.165524865871465,29.406284087744446,29.814477920532227,28380600
2017-02-02,29.602210677799125,29.9614231866844,29.553229418784806,29.94509506225586,31916900
2017-02-03,30.16708454246129,30.27397343205606,29.969754585597375,30.02730941772461,21038100
2017-02-06,30.019090165099033,30.019090165099033,29.72309518386894,29.821760177612305,21427000
2017-02-07,29.9697508847795,30.027305709799574,29.79708640971929,29.887527465820312,18581900
2017-02-08,29.87930774429532,30.134195647289918,29.71486403708922,29.91219711303711,20807400
2017-02-09,30.01085483645749,30.01085483645749,29.106419369959603,29.155750274658203,47802700
2017-02-10,28.991319637506255,29.131097915481448,28.64599060339723,29.057098388671875,44106500
2017-02-13,29.24620688554733,29.476426236047033,29.057097685279228,29.43531608581543,28180600
2017-02-14,29.46820247832036,29.56686745619166,29.213314554274483,29.54220199584961,25734800
2017-02-15,29.583312400972197,29.649091144464464,29.32842447469435,29.640867233276367,18452200
2017-02-16,29.747751882381692,30.060194596422104,29.681973148266795,29.936861038208008,21317500
2017-02-17,29.862860954015932,29.994415283203125,29.681972575195065,29.994415283203125,18909900
2017-02-21,30.03553019238431,30.13419830731938,29.87108960716542,30.02730941772461,20556000
2017-02-22,29.87931095126859,29.92864500967634,29.42709306029199,29.657312393188477,29904400
2017-02-23,29.797079553940645,29.846410457463268,29.517526266805092,29.747745513916016,22775000
2017-02-24,29.714859011198318,30.0355224609375,29.558639240851672,30.0355224609375,18617600
2017-02-27,29.945087316537272,30.158865105206864,29.821756872153973,30.019086837768555,14065200
2017-02-28,29.9450835595914,29.977972928568573,29.59975459483964,29.764198303222656,24977000
2017-03-01,29.476423252933344,29.681977119792023,29.139315036745234,29.54220199584961,34085900
2017-03-02,29.54219388775866,29.616193384978157,29.311974623743446,29.52574920654297,23602100
2017-03-03,29.550418578923146,29.67375213614551,29.328420057824484,29.517532348632812,17538100
2017-03-06,29.427094704669233,29.435315479944983,29.122872698909706,29.246206283569336,24416700
2017-03-07,29.221541422709052,29.435316085815433,29.09820783551083,29.43531608581543,23434900
2017-03-08,29.328419786465982,29.517532075524567,29.213310140258233,29.287309646606445,20920100
2017-03-09,29.270869026734303,29.550422407690327,29.188648735601436,29.451757431030273,23616800
2017-03-10,29.69841365455438,29.846412648993372,29.41886034689209,29.52574920654297,25402300
2017-03-13,29.47642136384134,29.632644300003864,28.728205461887715,28.909093856811523,53582900
2017-03-14,28.826874043554565,28.966649160835498,28.497986617653744,28.925539016723633,28586900
2017-03-15,28.728202144021637,28.91731129119106,28.514427540939582,28.859756469726562,27996100
2017-03-16,28.917312246278073,29.073535169557925,28.835091966185352,28.89264678955078,19616100
2017-03-17,29.032423972374158,29.048868655094438,28.85975637206246,28.999534606933594,30778900
2017-03-20,29.081759922174328,29.29553769807046,28.99131571979543,29.131093978881836,17322300
2017-03-21,29.26264452873108,29.2708653021971,28.777537345166735,28.810426712036133,22814500
2017-03-22,28.958429967426056,29.155759924536238,28.777541559655795,29.08176040649414,19144500
2017-03-23,29.180422980354173,29.180422980354173,28.793980777683853,28.999534606933594,20640400
2017-03-24,29.311980790095582,29.377756392293307,28.876204487461212,28.909093856811523,22188000
2017-03-27,28.835098751739565,29.188651685042032,28.728209853263536,29.098207473754883,16992200
2017-03-28,29.05710313493497,29.361322067509143,28.95021421508307,29.270877838134766,18398100
2017-03-29,29.205096134183908,29.353095181174126,29.139317385964546,29.246206283569336,17202600
2017-03-30,29.254420467906378,29.50930519124584,29.20508642314601,29.394195556640625,16433000
2017-03-31,29.39420368802016,29.805311431908553,29.385982913203787,29.657312393188477,21438400
2017-04-03,29.755973441091058,30.20819440880743,29.69841861547311,29.731307983398438,32013600
2017-04-04,29.698422682309147,29.912200466595277,29.591536926669267,29.82997703552246,18918000
2017-04-05,29.953309866674296,30.22463934118812,29.739532087720995,29.7806453704834,22455500
2017-04-06,29.706643588771346,29.829974018150626,29.624420166015625,29.624420166015625,20198200
2017-04-07,29.657309535117914,29.862863387252915,29.591533933416205,29.624420166015625,15689500
2017-04-10,29.61620451063858,29.673759348263506,29.279096260333976,29.43531608581543,19973700
