date,open,high,low,close,volume
2018-01-02,52.18823228434739,53.32614091737454,52.18823228434739,53.18885803222656,31766000
2018-01-03,53.224542365533864,54.32330080964497,53.19976436760464,54.0963134765625,31318000
2018-01-04,54.37237082403954,54.71879774680064,54.23211592226178,54.306453704833984,26052000
2018-01-05,54.687572433295145,55.18962089008967,54.60579709757864,55.02656555175781,30250000
2018-01-08,55.06175536990907,55.466170286027186,55.01219558957566,55.22084426879883,24644000
2018-01-09,55.43048898324234,55.43048898324234,54.92298804577905,55.15047073364258,26808000
2018-01-10,54.863512953067634,55.14997430893061,54.71384294449946,55.019134521484375,20734000
2018-01-11,55.1266824577769,55.252565133136116,54.83774443550206,55.11379623413086,22424000
2018-01-12,55.01715246966422,56.06783342050424,54.91357113017225,56.035621643066406,38586000
2018-01-16,56.51437340212776,56.93910831091455,55.837873150761055,56.0380973815918,36462000
2018-01-17,56.318606039573176,56.465304032249215,55.680760732345256,56.454402923583984,27830000
2018-01-18,56.46679158893664,56.528246921584206,55.72883604525269,56.299278259277344,27498000
2018-01-19,56.40137921915933,56.686350797479946,56.12730875089229,56.6724739074707,30552000
2018-01-22,56.68833248096029,57.83119828621252,56.58920914320012,57.69639205932617,29550000
2018-01-23,58.01655340402417,58.40758676246016,57.84953539447559,58.2916145324707,39138000
2018-01-24,58.72824427996772,58.83083495210644,57.85696845704402,58.04975891113281,37128000
2018-01-25,58.51661963502001,58.72923475649011,58.077017169481415,58.58749008178711,29984000
2018-01-26,58.8546236197648,58.856109619140625,57.88819466183439,58.856109619140625,42170000
2018-01-29,58.87791400810849,59.373519332145875,58.68264312073924,58.802581787109375,31494000
2018-01-30,58.368429848868175,58.874440931876215,58.20933718748036,58.35108184814453,37338000
2018-01-31,58.670253105979164,58.79465355309135,58.089900442604886,58.591453552246094,36022000
2018-02-01,58.2826886753339,58.85065420881173,57.95410135483541,58.56022644042969,73514000
2018-02-02,55.87553800351339,56.06783312556541,55.07017929193355,55.4681510925293,117842000
2018-02-05,54.54682539901895,55.259507731117665,52.37260773820917,52.65262222290039,83550000
